shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold,revenue,kelas
Lenovo Official,LENOVO THINKPAD L390 - I7 - 8565U - BLACK - WIN10 PRO (20NRA007ID),https://images.tokopedia.net/img/product-1/2020/4/7/21842492/21842492_ceeef195-6ab8-45ce-81bb-7c75be22e43b_700_700,https://www.tokopedia.com/lenovo-official/lenovo-thinkpad-l390-i7-8565u-black-win10-pro-20nra007id,2,2,17875000,5.0,3,53625000,Atas
Lenovo Official,LENOVO NB IP130-14AST - AMDA9 -9425 - BLACK - WIN10 (81H40004ID),https://images.tokopedia.net/img/product-1/2020/6/1/21842492/21842492_6f2309ed-7693-4679-9033-11400e1c3b2f_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-nb-ip130-14ast-amda9-9425-black-win10-81h40004id,4,8,4399000,4.5,14,61586000,Bawah
Lenovo Official,LENOVO NB IP S145 - 14AST - A9 - 9425 - GREY - WIN10 (81ST006DID),https://images.tokopedia.net/img/product-1/2020/4/3/21842492/21842492_9637b13e-1f37-49e9-81e1-373914cfcb74_400_400,https://www.tokopedia.com/lenovo-official/lenovo-nb-ip-s145-14ast-a9-9425-grey-win10-81st006did,0,3,4549000,-,1,4549000,Bawah
Lenovo Official,LENOVO C340-14IML - i3-10110U - VGA - BLUE - WIN10 + OHS (81TK008MID),https://images.tokopedia.net/img/product-1/2020/4/3/21842492/21842492_0f4b82ee-ce02-4d83-9d58-218a457df1d9_700_700,https://www.tokopedia.com/lenovo-official/lenovo-c340-14iml-i3-10110u-vga-blue-win10-ohs-81tk008mid,2,4,8999000,5.0,6,53994000,Menengah
Lenovo Official,LENOVO ThinkBook 14-IML - I5-10210U - GREY - DOS (20RV002AID),https://images.tokopedia.net/img/product-1/2020/5/30/21842492/21842492_ec77fe5f-0e55-45fe-8fb7-213755d184a4_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-thinkbook-14-iml-i5-10210u-grey-dos-20rv002aid,5,10,9255000,5.0,8,74040000,Menengah
Lenovo Official,LENOVO ThinkBook 14-IML - I7-10510U - GREY - 8GB - WIN10 (20RV0026ID),https://images.tokopedia.net/img/product-1/2020/4/1/21842492/21842492_37e597e4-682f-47f5-a442-804f0aa2b1e8_800_800,https://www.tokopedia.com/lenovo-official/lenovo-thinkbook-14-iml-i7-10510u-grey-8gb-win10-20rv0026id,1,4,12645000,5.0,1,12645000,Atas
Lenovo Official,Lenovo IP S145 - 14AST - A9 - 9425 - 4GB - GREY - WIN10 (81ST006KID),https://images.tokopedia.net/img/product-1/2020/3/26/21842492/21842492_6fd06af4-0a49-4fcc-a1ae-1666b6498230_500_500,https://www.tokopedia.com/lenovo-official/lenovo-ip-s145-14ast-a9-9425-4gb-grey-win10-81st006kid,2,1,5299000,5.0,2,10598000,Bawah
Lenovo Official,Lenovo IP S145 - 14AST - A9 - 9425 - BLACK - WIN10 + OHS (81ST006LID),https://images.tokopedia.net/img/product-1/2020/3/26/21842492/21842492_0d480bf8-39f1-432b-b521-6b5378b9383d_500_500,https://www.tokopedia.com/lenovo-official/lenovo-ip-s145-14ast-a9-9425-black-win10-ohs-81st006lid,3,9,5299000,5.0,6,31794000,Bawah
Lenovo Official,Lenovo S145 - 14AST - A9 - 9425 - BLACK - WIN10 (81ST006JID),https://images.tokopedia.net/img/product-1/2020/3/24/21842492/21842492_5562f909-eca7-48a4-9417-d9f6f0edac25_700_700,https://www.tokopedia.com/lenovo-official/lenovo-s145-14ast-a9-9425-black-win10-81st006jid,46,39,4799000,4.8,96,460704000,Bawah
Lenovo Official,Lenovo Yoga C640- 13IML - i5 - 10210U - IRON GRAY - WIN10 (81UE002KID),https://images.tokopedia.net/img/product-1/2020/9/18/21842492/21842492_0ff5df73-cb20-43cc-808b-f0449f0ea2f2_2000_2000,https://www.tokopedia.com/lenovo-official/lenovo-yoga-c640-13iml-i5-10210u-iron-gray-win10-81ue002kid,26,25,12999000,4.9,66,857934000,Atas
Lenovo Official,Lenovo V14 - IKB - i3 - 8130U - IRON GRAY - WIN10 (81YA000NID),https://images.tokopedia.net/img/product-1/2020/7/20/21842492/21842492_c3a40375-1a81-4fcc-a757-7b9cbd162bd1_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-v14-ikb-i3-8130u-iron-gray-win10-81ya000nid-4-gb,74,55,5989000,4.9,157,940273000,Bawah
Lenovo Official,Lenovo Legion Y7000 - i5 - 9300H - VGA - BLACK - WIN10 (81T000341D),https://images.tokopedia.net/img/product-1/2020/3/17/21842492/21842492_3ba6e9b4-dacf-4659-85ef-c09eb0d35166_500_500,https://www.tokopedia.com/lenovo-official/lenovo-legion-y7000-i5-9300h-vga-black-win10-81t000341d,1,0,14849000,1.0,1,14849000,Atas
Lenovo Official,LENOVO NB Y7000 i7 - 9750H - VGA - BLACK - WIN10 (81T0004VID),https://images.tokopedia.net/img/product-1/2020/3/17/21842492/21842492_400f1dee-7c88-4dae-99ee-a85ad75071f1_962_962,https://www.tokopedia.com/lenovo-official/lenovo-nb-y7000-i7-9750h-vga-black-win10-81t0004vid,0,0,17349000,-,1,17349000,Atas
Lenovo Official,LENOVO AIO A340 - 22ICB - i5 - 9400T - WHITE - WIN10 (F0E900F5ID),https://images.tokopedia.net/img/product-1/2020/3/13/21842492/21842492_145c606f-377f-484c-8910-153ac460bc32_500_500,https://www.tokopedia.com/lenovo-official/lenovo-aio-a340-22icb-i5-9400t-white-win10-f0e900f5id,4,6,9399000,5.0,10,93990000,Menengah
Lenovo Official,LENOVO AIO A340 - 22IWL i3 - 10110u - WHITE - WIN10 (F0EB00DFID),https://images.tokopedia.net/img/product-1/2020/3/11/21842492/21842492_77b122fa-5011-4655-a065-256132fc6776_500_500,https://www.tokopedia.com/lenovo-official/lenovo-aio-a340-22iwl-i3-10110u-white-win10-f0eb00dfid,4,2,7189000,5.0,6,43134000,Menengah
Lenovo Official,LENOVO NB V130 - i3 - 7020U - VGA - IRON GREY - WIN10 (81HQ00LDID),https://images.tokopedia.net/img/product-1/2020/6/13/21842492/21842492_288e9309-4c4f-42ae-b994-55cf42af8c59_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-nb-v130-i3-7020u-vga-iron-grey-win10-81hq00ldid,12,15,6499000,5.0,30,194970000,Bawah
Lenovo Official,LENOVO Ideapad S145-14IWL - i3-8145U - VGA - GREY - WIN10 (81MU00SJID),https://images.tokopedia.net/img/product-1/2020/7/23/21842492/21842492_e91d9ce6-7e51-49dc-a8f2-05e95048559b_700_700,https://www.tokopedia.com/lenovo-official/lenovo-ideapad-s145-14iwl-i3-8145u-vga-grey-win10-81mu00sjid,5,5,6799000,4.8,9,61191000,Bawah
Lenovo Official,LENOVO NB S340 - 14API - Ryzen 5 - 3500U - GREY - WIN10 (81NB00DGID),https://images.tokopedia.net/img/product-1/2020/3/10/21842492/21842492_b59836a3-97b3-40b0-aa0d-8a9698516553_700_700,https://www.tokopedia.com/lenovo-official/lenovo-nb-s340-14api-ryzen-5-3500u-grey-win10-81nb00dgid,17,26,8299000,4.9,32,265568000,Menengah
Lenovo Official,LENOVO AIO 330 - 20AST - AMDA4 - 9125 - WHITE - WIN10 (F0D8006FID),https://images.tokopedia.net/img/product-1/2020/2/28/21842492/21842492_9ba1c655-15e0-4aaa-a5e8-2325a74214a5_600_600,https://www.tokopedia.com/lenovo-official/lenovo-aio-330-20ast-amda4-9125-white-win10-f0d8006fid,5,2,4959000,5.0,6,29754000,Bawah
Lenovo Official,LENOVO NB S145 - i5-1035G1- WIN 10 - GRAY (81W6004LID),https://images.tokopedia.net/img/product-1/2020/8/5/21842492/21842492_11b5fd0e-8af8-47f5-9a44-80d421b48923_700_700,https://www.tokopedia.com/lenovo-official/lenovo-nb-s145-i5-1035g1-win-10-gray-81w6004lid-4-gb,33,33,7999000,4.9,73,583927000,Menengah
Lenovo Official,LENOVO NB S145-14IGM - N4100 - WIN 10 - BLACK (81MW0047ID),https://images.tokopedia.net/img/product-1/2020/2/6/21842492/21842492_66b8639b-5d85-4238-ae01-c028fdcb070e_534_534,https://www.tokopedia.com/lenovo-official/lenovo-nb-s145-14igm-n4100-win-10-black-81mw0047id,0,3,7199000,-,2,14398000,Menengah
Lenovo Official,LENOVO NB IP130 - 14IKB - i3 - 7020U - WIN10 - BLACK (81H60075ID),https://images.tokopedia.net/img/product-1/2020/7/16/21842492/21842492_61458fcb-6c8c-4916-92dc-67ffa7389e67_2000_2000,https://www.tokopedia.com/lenovo-official/lenovo-nb-ip130-14ikb-i3-7020u-win10-black-81h60075id,8,13,5300000,5.0,20,106000000,Bawah
Lenovo Official,LENOVO S340-14API - RYZEN5-3500U - WIN 10 - PLATINUM GRAY (81NB00BTID),https://images.tokopedia.net/img/product-1/2020/2/4/21842492/21842492_f8908898-15e6-4dca-8646-4dccfb71eb4b_500_500,https://www.tokopedia.com/lenovo-official/lenovo-s340-14api-ryzen5-3500u-win-10-platinum-gray-81nb00btid,0,8,8119000,-,1,8119000,Menengah
Lenovo Official,LENOVO NB V130 - i3-7020U - WIN 10 - IRON GRAY (81HQ00PUID),https://images.tokopedia.net/img/product-1/2020/1/21/21842492/21842492_cc07ee7d-82b6-40eb-9aef-a5950ee919a3_500_500,https://www.tokopedia.com/lenovo-official/lenovo-nb-v130-i3-7020u-win-10-iron-gray-81hq00puid,5,6,6299000,5.0,9,56691000,Bawah
Lenovo Official,LENOVO AIO 540-241CB - i7-9700T - WIN 10 - BLACK (F0EL007LID),https://images.tokopedia.net/img/product-1/2020/5/31/21842492/21842492_50e1fb18-b1fe-489d-87da-8c8ff0f0ed45_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-aio-540-241cb-i7-9700t-win-10-black-f0el007lid,1,6,14699000,5.0,5,73495000,Atas
Lenovo Official,LENOVO YOGA C740-14IML-I7-10710U-WIN10-IRON GRAY+OHS (81TC007NID),https://images.tokopedia.net/img/product-1/2020/6/5/21842492/21842492_9324f9e4-c840-46a1-880d-092dc4681df7_2000_2000,https://www.tokopedia.com/lenovo-official/lenovo-yoga-c740-14iml-i7-10710u-win10-iron-gray-ohs-81tc007nid,2,4,17999000,5.0,6,107994000,Atas
Lenovo Official,LENOVO AIO A340-22IWL - I3-10110U - DOS - WHITE (F0EB00DHID),https://images.tokopedia.net/img/VqbcmM/2021/1/23/d33bfb2d-f878-479a-8d7a-8746561d315f.jpg,https://www.tokopedia.com/lenovo-official/lenovo-aio-a340-22iwl-i3-10110u-dos-white-f0eb00dhid,6,4,7099000,5.0,9,63891000,Menengah
Lenovo Official,LENOVO AIO A340-24ICB - i5-9400T - WIN 10 - WHITE (F0E600KGID),https://images.tokopedia.net/img/product-1/2020/1/10/21842492/21842492_e9e72f4c-8418-47e3-8a0c-194206de2d9a_500_500,https://www.tokopedia.com/lenovo-official/lenovo-aio-a340-24icb-i5-9400t-win-10-white-f0e600kgid,0,0,12249000,-,1,12249000,Atas
Lenovo Official,LENOVO AIO A340-24ICB - i5-9400T - WIN 10 - WHITE (F0E600KFID),https://images.tokopedia.net/img/product-1/2020/1/9/21842492/21842492_c710486e-233a-487e-a764-3e62dc986d3a_500_500,https://www.tokopedia.com/lenovo-official/lenovo-aio-a340-24icb-i5-9400t-win-10-white-f0e600kfid,1,4,11029000,5.0,5,55145000,Menengah
Lenovo Official,LENOVO AIO 540-24ICB - i7-9700T - WIN 10 - BLACK (F0EL007CID),https://images.tokopedia.net/img/product-1/2020/5/31/21842492/21842492_479f3525-f1c9-435e-91c0-3ad66269883a_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-aio-540-24icb-i7-9700t-win-10-black-f0el007cid,1,3,18399000,5.0,4,73596000,Atas
Lenovo Official,LENOVO NB C340-14IWL - i3-10110U - WIN 10 - PLATINUM GRAY (81TK008GID),https://images.tokopedia.net/img/product-1/2020/5/28/21842492/21842492_d7a5ede8-3893-4f61-b7ed-df8901ae6203_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-nb-c340-14iwl-i3-10110u-win-10-platinum-gray-81tk008gid,7,12,8999000,4.9,13,116987000,Menengah
Lenovo Official,LENOVO NB C340-14IWL - i3-10110U - WIN 10 - BLACK (81TK008FID),https://images.tokopedia.net/img/product-1/2020/5/26/21842492/21842492_dcfef738-fee4-4530-befa-a64440ced294_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-nb-c340-14iwl-i3-10110u-win-10-black-81tk008fid,6,12,8999000,5.0,12,107988000,Menengah
Lenovo Official,LENOVO NB S340-14API - RYZ 3-3200U - WIN 10 - GRAY (81NB00CTID),https://images.tokopedia.net/img/product-1/2020/6/4/21842492/21842492_22771eb2-6334-4161-96af-b7bcdf656187_2000_2000,https://www.tokopedia.com/lenovo-official/lenovo-nb-s340-14api-ryz-3-3200u-win-10-gray-81nb00ctid,43,50,6799000,5.0,79,537121000,Bawah
Lenovo Official,LENOVO NB S145-14IWL - i5-8265U - WIN 10 ( 81MU00P1ID ),https://images.tokopedia.net/img/product-1/2020/8/2/21842492/21842492_99bec640-d726-492d-91f1-cd5c05c9611e_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-nb-s145-14iwl-i5-8265u-win-10-81mu00p1id-4gb,11,14,7999000,5.0,21,167979000,Menengah
Lenovo Official,LENOVO AIO A340-24ICB - i5-9400T - WIN 10 - WHITE (F0E6008CID),https://images.tokopedia.net/img/product-1/2019/10/16/21842492/21842492_93330f37-933b-457f-87cd-5e2e83f5a3da_500_500,https://www.tokopedia.com/lenovo-official/lenovo-aio-a340-24icb-i5-9400t-win-10-white-f0e6008cid,1,0,12159000,5.0,1,12159000,Atas
Lenovo Official,LENOVO AIO A340 - 22ICB - i5-9400T - WIN 10 - WHITE (F0E90062ID),https://images.tokopedia.net/img/product-1/2019/8/23/21842492/21842492_ddef92ac-010d-4d23-8a7f-9e6b6ca5e587_500_500,https://www.tokopedia.com/lenovo-official/lenovo-aio-a340-22icb-i5-9400t-win-10-white-f0e90062id,0,2,9559000,-,1,9559000,Menengah
Lenovo Official,LENOVO IDEAPAD D330 - N4000 - WIN 10 - GRAY (81H3007EID),https://images.tokopedia.net/img/product-1/2020/5/25/21842492/21842492_db94db96-c4e2-4ba9-994f-1f588249e94b_1800_1800,https://www.tokopedia.com/lenovo-official/lenovo-ideapad-d330-n4000-win-10-gray-81h3007eid,29,43,4199000,4.9,60,251940000,Bawah
Lenovo Official,LENOVO V330 - i5-8250 - WIN 10 - IRONGRAY (81B000NKID),https://images.tokopedia.net/img/product-1/2020/7/5/21842492/21842492_fc2cb583-2831-4bca-a88e-0605a8833639_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-v330-i5-8250-win-10-irongray-81b000nkid,10,15,7999000,4.9,22,175978000,Menengah
Lenovo Official,LENOVO IP 330-14IKBR - i3-7020U - WIN 10 - BLACK (81G2009EID),https://images.tokopedia.net/img/product-1/2019/1/8/21842492/21842492_84ce71c7-a146-4861-8a3a-e4c46edaf9de_500_500.jpg,https://www.tokopedia.com/lenovo-official/lenovo-ip-330-14ikbr-i3-7020u-win-10-black-81g2009eid,4,3,6739000,4.8,9,60651000,Bawah
Lenovo Official,LENOVO 330-15ARR - AMD Ryzen 7-2700 - WIN 10 - GRAY (81D200EFID),https://images.tokopedia.net/img/product-1/2020/8/17/21842492/21842492_791f44be-c2b3-465f-8a2c-fbdf0f837f0f_1000_1000,https://www.tokopedia.com/lenovo-official/lenovo-330-15arr-amd-ryzen-7-2700-win-10-gray-81d200efid-platinum-grey,3,7,8699000,5.0,11,95689000,Menengah
Lenovo Official,LENOVO AIO V410z-28IA - i5-7100 - DOS (10QV0028IA),https://images.tokopedia.net/img/product-1/2018/8/20/21842492/21842492_877dba5c-91f5-4f6a-b3be-00f02a12f607_500_500.png,https://www.tokopedia.com/lenovo-official/lenovo-aio-v410z-28ia-i5-7100-dos-10qv0028ia,1,1,8199000,5.0,1,8199000,Menengah
Lenovo Official,"""LENOVO Thinkpad T450 -i7-5500-4GB -14""""/BLACK (20BU001BID)""",https://images.tokopedia.net/img/product-1/2017/8/22/21842492/21842492_af766ac3-095c-46b3-b422-c52abe9f3a1f_500_500.jpg,https://www.tokopedia.com/lenovo-official/lenovo-thinkpad-t450-i7-5500-4gb-14-black-20bu001bid,0,2,10000000,-,1,10000000,Menengah
MSI Official Store,MSI Optix G24VC Curved Gaming Monitor 24 Inch,https://images.tokopedia.net/img/product-1/2019/4/22/28197332/28197332_fe5172a8-fd70-4b86-bda1-db4d1a628103_500_500,https://www.tokopedia.com/msi-official/msi-optix-g24vc-curved-gaming-monitor-24-inch,1,6,2999000,5.0,1,2999000,Bawah
MSI Official Store,"MSI MODERN 14 B10MW [9S7-14D114-466] i3-10110U 8GB 256GB 14"" FHD W10",https://images.tokopedia.net/img/VqbcmM/2021/2/15/5acb5e3e-7c29-4da2-a5c5-b64f3defa03e.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b10mw-9s7-14d114-466-i3-10110u-8gb-256gb-14-fhd-w10,42,33,7799000,5.0,64,499136000,Menengah
MSI Official Store,MSI Optix MPG27CQ Curved Gaming Monitor 27 Inch,https://images.tokopedia.net/img/product-1/2019/4/30/3145751/3145751_35032c7a-262c-4019-966d-838ed2264853.png,https://www.tokopedia.com/msi-official/msi-optix-mpg27cq-curved-gaming-monitor-27-inch,0,2,8232000,-,1,8232000,Menengah
MSI Official Store,"MSI MODERN 14 B4MW [9S7-14DK14-292] Ryzen 3 4300 8GB 512GB 14"" FHD W10",https://images.tokopedia.net/img/VqbcmM/2021/4/7/f87f131f-66f0-4990-9be3-005bba984ee0.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b4mw-9s7-14dk14-292-ryzen-3-4300-8gb-512gb-14-fhd-w10,50,71,8299000,5.0,74,614126000,Menengah
MSI Official Store,"MSI MODERN 14 B10MW [9S7-14D114-278] i3-10110U 8GB 512GB 14"" FHD W10",https://images.tokopedia.net/img/VqbcmM/2020/12/9/ed856c10-798a-4b72-8b87-47ec0dc174df.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b10mw-9s7-14d114-278-i3-10110u-8gb-512gb-14-fhd-w10,71,75,8399000,4.9,98,823102000,Menengah
MSI Official Store,"MSI MODERN 14 B10MW [9S7-14D114-279] i3-10110U 8GB 512GB 14"" FHD W10",https://images.tokopedia.net/img/VqbcmM/2020/12/9/24a0fa0d-d8be-4bff-9873-79c7d53597fa.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b10mw-9s7-14d114-279-i3-10110u-8gb-512gb-14-fhd-w10,24,29,8399000,4.7,28,235172000,Menengah
MSI Official Store,MSI Notebook GF63 9SC [9S7-16R312-621] - Black,https://images.tokopedia.net/img/product-1/2019/10/30/28197332/28197332_1fe25067-9f92-4227-a515-d875a04585f2_500_500,https://www.tokopedia.com/msi-official/msi-notebook-gf63-9sc-9s7-16r312-621-black,9,12,10000000,5.0,11,110000000,Menengah
MSI Official Store,MSI Modern 14 B11MO [9S7-14D314-071] i5-1135G7 8GB 512GB INTEL iRIS Xe,https://images.tokopedia.net/img/VqbcmM/2021/2/15/4fa20fa5-0c94-4ef1-b01a-035cdc895384.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11mo-9s7-14d314-071-i5-1135g7-8gb-512gb-intel-iris-xe,64,51,10499000,4.7,86,902914000,Menengah
MSI Official Store,MSI Modern 14 B11MO [9S7-14D312-072] i5-1135G7 8GB 512GB INTEL iRIS Xe,https://images.tokopedia.net/img/VqbcmM/2021/2/15/8923c0be-03f9-4143-a2d9-087fbe37946b.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11mo-9s7-14d312-072-i5-1135g7-8gb-512gb-intel-iris-xe,35,18,10499000,5.0,52,545948000,Menengah
MSI Official Store,MSI Modern 14 B10RBSW [9S7-14D112-247] i5-10210U 8GB 512GB MX350 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/18/fe0956ab-2f26-4156-a982-5f50ba68fd68.png,https://www.tokopedia.com/msi-official/msi-modern-14-b10rbsw-9s7-14d112-247-i5-10210u-8gb-512gb-mx350-2gb,39,46,10999000,4.9,55,604945000,Menengah
MSI Official Store,MSI Modern 14 B10RBSW [9S7-14D114-277] i5-10210U 8GB 512GB MX350 2GB,https://images.tokopedia.net/img/VqbcmM/2020/12/9/f4c89e63-0c92-4545-ba28-9d0f23628f68.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b10rbsw-9s7-14d114-277-i5-10210u-8gb-512gb-mx350-2gb,38,29,10999000,4.9,53,582947000,Menengah
MSI Official Store,MSI Modern 15 A10RBS [9S7-155136-601] i5-10210U 8GB 512GB MX350 2GB,https://images.tokopedia.net/img/VqbcmM/2021/1/27/5eb83268-350f-4489-a473-4d1d98db68a8.jpg,https://www.tokopedia.com/msi-official/msi-modern-15-a10rbs-9s7-155136-601-i5-10210u-8gb-512gb-mx350-2gb,26,17,10999000,5.0,42,461958000,Menengah
MSI Official Store,MSI Modern 15 A10RAS [9S7-155123-063] - Onyx Black,https://images.tokopedia.net/img/product-1/2020/8/6/28197332/28197332_6b1b7a59-ce7c-4569-aa8e-eb13c05e44d2_500_500,https://www.tokopedia.com/msi-official/msi-modern-15-a10ras-9s7-155123-063-onyx-black,17,21,10999000,5.0,20,219980000,Menengah
MSI Official Store,MSI GF63 10SCS [9S7-16R512-264] i5-10500H 8GB 512GB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2021/5/21/f29e67e6-8d16-408c-a3c6-e1293447bef4.jpg,https://www.tokopedia.com/msi-official/msi-gf63-10scs-9s7-16r512-264-i5-10500h-8gb-512gb-gtx1650-4gb,11,10,10999000,5.0,18,197982000,Menengah
MSI Official Store,MSI GF63 10SCS [9S7-16R412-1460] i5-10200H 8GB 512GB GTX1650Ti 4G,https://images.tokopedia.net/img/VqbcmM/2021/2/25/d8af9dfa-744b-42a0-aeb9-6de3c8ef4c71.jpg,https://www.tokopedia.com/msi-official/msi-gf63-10scs-9s7-16r412-1460-i5-10200h-8gb-512gb-gtx1650ti-4g,58,19,11999000,4.9,76,911924000,Menengah
MSI Official Store,MSI GF63 Thin 10SCS [9S7-16R512-261] i7-10750H 8GB 512GB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2021/5/21/dbe41b3e-8030-46ab-bcdc-cd5e7a3cebb6.jpg,https://www.tokopedia.com/msi-official/msi-gf63-thin-10scs-9s7-16r512-261-i7-10750h-8gb-512gb-gtx1650-4gb,12,3,12499000,4.8,23,287477000,Atas
MSI Official Store,MSI Infinite S [9S6-B92811-044],https://images.tokopedia.net/img/product-1/2019/8/9/28197332/28197332_ac8c1775-9ffd-439c-a8af-e7547a3dafd2_500_500,https://www.tokopedia.com/msi-official/msi-infinite-s-9s6-b92811-044,1,0,12900000,5.0,2,25800000,Atas
MSI Official Store,MSI Modern 14 B11SB [9S7-14D214-220] i5-1135G7 8GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/4c9ee144-7f97-4661-8c82-5e6b3c3cebf3.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d214-220-i5-1135g7-8gb-512gb-mx450-2gb,73,97,12999000,4.8,96,1247904000,Atas
MSI Official Store,LAPTOP MSI GF63 9SCXR [9S7-16R412-837] i7-9750H 8GB 512GB GTX1650 4GB,https://images.tokopedia.net/img/product-1/2020/8/13/28197332/28197332_6936544e-0ad8-4cb4-a5d6-47dc4b1aaf06_800_800,https://www.tokopedia.com/msi-official/laptop-msi-gf63-9scxr-9s7-16r412-837-i7-9750h-8gb-512gb-gtx1650-4gb,49,39,12999000,4.7,60,779940000,Atas
MSI Official Store,MSI Modern 14 B11MO [9S7-14D314-068] i7-1165G7 8GB 512GB INTEL iRIS Xe,https://images.tokopedia.net/img/VqbcmM/2021/2/15/994bd5f4-8170-4ce1-821f-b1c6bbf609ef.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11mo-9s7-14d314-068-i7-1165g7-8gb-512gb-intel-iris-xe,27,24,12999000,4.9,38,493962000,Atas
MSI Official Store,MSI Modern 14 B11MO [9S7-14D312-069] i7-1165G7 8GB 512GB INTEL iRIS Xe,https://images.tokopedia.net/img/VqbcmM/2021/2/15/1c16e7ee-a2ca-437b-978b-fe6b8415afe0.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11mo-9s7-14d312-069-i7-1165g7-8gb-512gb-intel-iris-xe,21,9,12999000,4.9,29,376971000,Atas
MSI Official Store,MSI Modern 14 B11SB [9S7-14D212-221] i5-1135G7 8GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/5c599a15-e65a-474b-8c7e-34c7971b6298.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d212-221-i5-1135g7-8gb-512gb-mx450-2gb,15,40,12999000,4.5,20,259980000,Atas
MSI Official Store,MSI Modern 14 B11SB [9S7-14D215-222] i5-1135G7 8GB 512GB MX450 2GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/af3e2440-1234-4584-8f8f-d8d86fbcc5ba.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b11sb-9s7-14d215-222-i5-1135g7-8gb-512gb-mx450-2gb,7,12,12999000,5.0,11,142989000,Atas
MSI Official Store,MSI BRAVO 15 A4DDR [9S7-16WK-233] RYZEN 5-4600H 8GB 256GB RX5500M 4GB,https://images.tokopedia.net/img/product-1/2020/7/28/28197332/28197332_1a904f6d-6e21-4bd3-8bc9-3d1cc4fdb72c_800_800,https://www.tokopedia.com/msi-official/msi-bravo-15-a4ddr-9s7-16wk-233-ryzen-5-4600h-8gb-256gb-rx5500m-4gb,3,46,12999000,5.0,4,51996000,Atas
MSI Official Store,MSI GF63 Thin 10SCSR [9S7-16R412-677] i7-10750H 8G 512GB GTX1650Ti 4GB,https://images.tokopedia.net/img/product-1/2020/7/20/28197332/28197332_9ee7d23f-1143-4bbb-ad50-d557e45826e3_800_800,https://www.tokopedia.com/msi-official/msi-gf63-thin-10scsr-9s7-16r412-677-i7-10750h-8g-512gb-gtx1650ti-4gb,144,55,13499000,5.0,203,2740297000,Atas
MSI Official Store,LAPTOP MSI GF63 9SCSR [9S7-16R412-882] i7-9750H 8GB 512GB GTX1650Ti 4G,https://images.tokopedia.net/img/product-1/2020/9/9/28197332/28197332_cdd1c8cc-1f03-4b19-b951-64ae9121d1cc_800_800,https://www.tokopedia.com/msi-official/laptop-msi-gf63-9scsr-9s7-16r412-882-i7-9750h-8gb-512gb-gtx1650ti-4g,77,34,13499000,4.9,95,1282405000,Atas
MSI Official Store,MSI Modern 14 B10RBSW [9S7-14D114-415] i7-10510U 8GB 512GB MX350 2GB,https://images.tokopedia.net/img/VqbcmM/2020/12/9/88bdfb7c-f398-4d2b-8087-e0f083c25fad.jpg,https://www.tokopedia.com/msi-official/msi-modern-14-b10rbsw-9s7-14d114-415-i7-10510u-8gb-512gb-mx350-2gb,12,7,13999000,5.0,17,237983000,Atas
MSI Official Store,MSI Notebook PS42 8M [9S7-14B141-437],https://images.tokopedia.net/img/product-1/2018/10/29/28197332/28197332_f5e00bb7-c808-4c53-a2c6-6e5b26ea67fc_700_700,https://www.tokopedia.com/msi-official/msi-notebook-ps42-8m-9s7-14b141-437,1,11,14240000,5.0,2,28480000,Atas
MSI Official Store,MSI GF65 Thin 10SDR [9S7-16W112-845] i7-10750H 8G 512GB GTX1660Ti 6GB,https://images.tokopedia.net/img/product-1/2020/7/20/28197332/28197332_87534689-9074-4ab0-b9fb-f7344b733cda_800_800,https://www.tokopedia.com/msi-official/msi-gf65-thin-10sdr-9s7-16w112-845-i7-10750h-8g-512gb-gtx1660ti-6gb,47,37,14499000,4.9,78,1130922000,Atas
