shop_name,product_name,product_image,product_url,product_review_count,product_talk_count,price,rating_average,count_sold
MSI Official Store,MSI STEALTH 15M A11UEK-208ID i7-11375H 16GB 512GB RTX3060 6GB W10,https://images.tokopedia.net/img/VqbcmM/2021/3/12/272d8f32-0d9f-4202-b002-f87a015faa2c.jpg,https://www.tokopedia.com/msi-official/msi-stealth-15m-a11uek-208id-i7-11375h-16gb-512gb-rtx3060-6gb-w10,5,16,25999000,5,8
MSI Official Store,MSI Summit E15 A11SCST [9S7-16S623-227] i7-1185G7 1TB GTX1650Ti 4GB,https://images.tokopedia.net/img/VqbcmM/2020/12/9/5eaf328e-b464-4e5e-958f-81041fa752f8.jpg,https://www.tokopedia.com/msi-official/msi-summit-e15-a11scst-9s7-16s623-227-i7-1185g7-1tb-gtx1650ti-4gb,4,8,25999000,5,4
MSI Official Store,MSI WORKSTATION WF65 10TJ [9S7-16R424-836] i7-10750H QUADRO T2000 4GB,https://images.tokopedia.net/img/product-1/2020/8/17/28197332/28197332_7655528f-b01e-4049-91a6-17d58b04c582_800_800,https://www.tokopedia.com/msi-official/msi-workstation-wf65-10tj-9s7-16r424-836-i7-10750h-quadro-t2000-4gb,0,2,25999000,,3
MSI Official Store,MSI Summit E15 A11SCST [9S7-16S623-227],https://images.tokopedia.net/img/VqbcmM/2020/12/9/96c1f6fd-61ec-44c5-afc1-6dd0d0b21631.jpg,https://www.tokopedia.com/msi-official/msi-summit-e15-a11scst-9s7-16s623-227,0,0,25999000,,1
MSI Official Store,MSI Workstation WE65 9TI [9S7-16U222-018] - Black,https://images.tokopedia.net/img/product-1/2020/8/6/28197332/28197332_30ff3e25-17b7-4fe3-83b3-4647732c3205_500_500,https://www.tokopedia.com/msi-official/msi-workstation-we65-9ti-9s7-16u222-018-black,1,1,27899000,5,2
MSI Official Store,MSI Prestige 14 A11SCX [9S7-14C412-231] i7-1185G7 32GB 1TB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/6878f89a-b9f5-472d-aa09-0dec17118107.jpg,https://www.tokopedia.com/msi-official/msi-prestige-14-a11scx-9s7-14c412-231-i7-1185g7-32gb-1tb-gtx1650-4gb,4,7,27999000,5,4
MSI Official Store,MSI PRESTIGE 15 A11SCX [9S7-16S611-232] i7-1185G7 32GB 1TB GTX1650 4GB,https://images.tokopedia.net/img/VqbcmM/2020/10/26/8b8afffb-161c-4240-8803-f8096fc51b68.jpg,https://www.tokopedia.com/msi-official/msi-prestige-15-a11scx-9s7-16s611-232-i7-1185g7-32gb-1tb-gtx1650-4gb,4,6,28999000,4.5,6
MSI Official Store,MSI Notebook P65 9SD [9S7-16Q412-864] - Grey,https://images.tokopedia.net/img/product-1/2020/8/7/28197332/28197332_3c38b90e-5a13-4926-bdd4-f3e092301f28_500_500,https://www.tokopedia.com/msi-official/msi-notebook-p65-9sd-9s7-16q412-864-grey,0,5,29499000,,1
MSI Official Store,MSI Trident A [9S6-B92611-096],https://images.tokopedia.net/img/product-1/2019/3/13/28197332/28197332_77f5019a-988c-46af-b13a-f6701dd1afb5_500_500.jpg,https://www.tokopedia.com/msi-official/msi-trident-a-9s6-b92611-096,1,3,29900000,5,1
MSI Official Store,MSI Workstation WE65 9TJ [9S7-16U222-017] - Black,https://images.tokopedia.net/img/product-1/2020/8/6/28197332/28197332_70fd5009-5c9f-45dd-bbdf-7c05a174c13a_500_500,https://www.tokopedia.com/msi-official/msi-workstation-we65-9tj-9s7-16u222-017-black,0,2,31099000,,1
MSI Official Store,MSI GE66 Raider 10UE [9S7-154214-277] i7 10870H 16GB 1TB RTX3060 6GB,https://images.tokopedia.net/img/VqbcmM/2021/3/16/ca87feec-171f-4955-85bd-28ec4d0116d1.jpg,https://www.tokopedia.com/msi-official/msi-ge66-raider-10ue-9s7-154214-277-i7-10870h-16gb-1tb-rtx3060-6gb,7,8,31999000,5,15
MSI Official Store,MSI GS66 Stealth 10SE [9S7-16V112-255] i7-10750H 16GB 1TB RTX2060 6GB,https://images.tokopedia.net/img/product-1/2020/7/20/28197332/28197332_006901a8-b8fa-499d-8e08-87bb91b3e678_800_800,https://www.tokopedia.com/msi-official/msi-gs66-stealth-10se-9s7-16v112-255-i7-10750h-16gb-1tb-rtx2060-6gb,8,12,32999000,4.9,10
MSI Official Store,MSI Notebook GS65 9SE [9S7-16Q411-813] - Black,https://images.tokopedia.net/img/product-1/2020/8/7/28197332/28197332_b7a30568-21c2-43e0-bcc4-94e987e6d7ce_500_500,https://www.tokopedia.com/msi-official/msi-notebook-gs65-9se-9s7-16q411-813-black,0,5,33699000,,1
MSI Official Store,MSI GS66 Stealth 10UE [9S7-16V312-298] i7 10870H 16GB 1TB RTX3060 6GB,https://images.tokopedia.net/img/VqbcmM/2021/3/16/8fc7a854-bf5c-462e-a124-b3377e782c79.jpg,https://www.tokopedia.com/msi-official/msi-gs66-stealth-10ue-9s7-16v312-298-i7-10870h-16gb-1tb-rtx3060-6gb,3,2,35999000,5,3
MSI Official Store,MSI WORKSTATION WS65 9TK [9S7-16Q421-1454] i7-9750H QUADRO P3000M 6GB,https://images.tokopedia.net/img/product-1/2020/8/6/28197332/28197332_431371ce-c366-4f9b-85c7-cf348ee2b31c_500_500,https://www.tokopedia.com/msi-official/msi-workstation-ws65-9tk-9s7-16q421-1454-i7-9750h-quadro-p3000m-6gb,0,1,39999000,,20
MSI Official Store,MSI GE66 Raider 10UG [9S7-154214-254] i7 10870H 32GB 1TB RTX3070 8GB,https://images.tokopedia.net/img/VqbcmM/2021/3/16/8c470d17-6ecf-4fd5-aa3c-3631881bbe84.jpg,https://www.tokopedia.com/msi-official/msi-ge66-raider-10ug-9s7-154214-254-i7-10870h-32gb-1tb-rtx3070-8gb,4,10,39999000,5,6
MSI Official Store,MSI Notebook GE75 9SF [9S7-17E212-289] - Black,https://images.tokopedia.net/img/product-1/2020/8/7/28197332/28197332_5df78636-6dcc-4140-96db-4b81d767ae94_500_500,https://www.tokopedia.com/msi-official/msi-notebook-ge75-9sf-9s7-17e212-289-black-c1aa,0,1,40199000,,1
MSI Official Store,MSI Creator 17 A10SE [9S7-17G312-411] i7-10875H 16GB 512GB RTX2060 6GB,https://images.tokopedia.net/img/product-1/2020/7/21/28197332/28197332_1d905fae-18fd-4f8e-86d2-a482dfc13e9d_800_800,https://www.tokopedia.com/msi-official/msi-creator-17-a10se-9s7-17g312-411-i7-10875h-16gb-512gb-rtx2060-6gb,0,2,40999000,,1
